"2009.04.16 12:30 GMT", USD, USD Continuing Claims (APR 4), Low, 6022K, 5893K, 5850K(R+)
"2009.04.16 12:30 GMT", USD, USD Building Permits (MAR), Low, 513K, 549K, 564K(R+)
"2009.04.16 12:30 GMT", CAD, CAD Manufacturing Shipments (MoM) (FEB), Medium, 2.20%, 2.00%, -5.3%(R+)
"2009.04.16 14:00 GMT", USD, USD Philadelphia Fed. (APR), Medium, -24.4, -32, -35
"2009.04.16 17:00 GMT", USD, USD Lockhart to Speak on Financial Crisis at New York Conference, Low,  ,  ,
"2009.04.16 22:45 GMT", NZD, NZD Consumer Prices Index (YoY) (1Q), Medium, 3.00%, 3.00%, 3.40%
"2009.04.16 22:45 GMT", NZD, NZD Food Prices (MoM) (MAR), Low, 0.50%,  , 0.20%
"2009.04.16 22:45 GMT", NZD, NZD Consumer Prices Index (QoQ) (1Q), Low, 0.30%, 0.30%, -0.50%
"2009.04.16 23:50 GMT", JPY, JPY Tertiary Industry Index (MoM) (FEB), Medium, -0.80%, -0.80%, 0.40%
"2009.04.17 00:00 GMT", USD, USD Fed's Yellen Speaks on Economic Crisis in New York City, Low,  ,  ,
"2009.04.17 00:30 GMT", JPY, JPY Bank of Japan Quarterly Branch Managers Meeting, Low,  ,  ,
"2009.04.17 01:30 GMT", AUD, AUD Import Price Index (QoQ) (1Q), Medium, -2.80%, -0.40%, 10.80%
"2009.04.17 01:30 GMT", AUD, AUD Export Price Index (QoQ) (1Q), Medium, -4.60%, -3.50%, 15.90%
"2009.04.17 02:00 GMT", USD, USD Fed's Fisher Speaks in Beijing on U.S. Economy, Low,  ,  ,
"2009.04.17 03:00 GMT", EUR, JPY ECB's Trichet Speaks in Tokyo, High,  ,  ,
"2009.04.17 03:00 GMT", JPY, JPY Cabinet Office Monthly Economic Report, Low,  ,  ,
"2009.04.17 03:00 GMT", NZD, NZD Non Resident Bond Holdings (MAR), Low, 73.20%,  , 74.30%
"2009.04.17 05:00 GMT", JPY, JPY Consumer Confidence Households (MAR), Low, 28.9, 29, 26.7
"2009.04.17 05:00 GMT", JPY, JPY Consumer Confidence (MAR), Medium, 29.6, 30, 27.6
"2009.04.17 05:30 GMT", JPY, JPY Tokyo Department Store Sales (YoY) (MAR), Low,  ,  , -11.70%
"2009.04.17 05:30 GMT", JPY, JPY Nationwide Department Store Sales (YoY) (MAR), Low,  ,  , -11.50%
"2009.04.17 07:15 GMT", CHF, CHF Retail Sales (Real) (YoY) (FEB), High, -3.80%, -0.20%, 1.20%
"2009.04.17 08:00 GMT", EUR, EUR Italian Industrial Sales n.s.a. (YoY) (FEB), Low, -23.90%,  , -20.3% (R-)
"2009.04.17 08:00 GMT", EUR, EUR Italian Industrial Orders s.a. (MoM) (FEB), Low, -1.50%, -2.60%, -3.9% (R-)
"2009.04.17 08:00 GMT", EUR, EUR Italian Industrial Sales s.a. (MoM) (FEB), Low, -3.10%,  , -4.0% (R-)
"2009.04.17 08:00 GMT", EUR, EUR Italian Industrial Orders n.s.a. (YoY) (FEB), Low, -32.70%, -30.70%, -33.2% (R-)
"2009.04.17 09:00 GMT", EUR, EUR Italian Current Account (euros) (FEB), Low,  ,  , -7248
"2009.04.17 09:00 GMT", EUR, EUR Euro-Zone Trade Balance (euros) (FEB), Low, -2.0B, -5.0B, -10.9B (R-)
"2009.04.17 09:00 GMT", EUR, EUR Euro-Zone Trade Balance s.a. (euros) (FEB), Medium, -4.0B, -4.9B, -5.4B (R+)
"2009.04.17 09:00 GMT", EUR, EUR Euro-Zone Construction Output w.d.a. (YoY) (FEB), Low, -11.80%,  , -9.0% (R+)
"2009.04.17 09:00 GMT", EUR, EUR Euro-Zone Construction Output s.a. (MoM) (FEB), Low, -1.80%,  , 1.6% (R+)
"2009.04.17 11:00 GMT", CAD, CAD Consumer Price Index (YoY) (MAR), Medium, 1.20%, 1.40%, 1.40%
"2009.04.17 11:00 GMT", CAD, CAD Bank Canada Consumer Price Index Core (YoY) (MAR), Medium, 2.00%, 1.90%, 1.90%
"2009.04.17 11:00 GMT", CAD, CAD Bank Canada Consumer Price Index Core (MoM) (MAR), Low, 0.30%, 0.20%, 0.50%
"2009.04.17 11:00 GMT", CAD, CAD Consumer Price Index (MoM) (MAR), Low, 0.20%, 0.30%, 0.70%
"2009.04.17 12:30 GMT", USD, USD Fed's Hoenig Speaks at Fed Conference in Washington, Low,  ,  ,
"2009.04.17 14:00 GMT", USD, USD U. of Michigan Confidence (APR P), Medium, 61.9, 58.5, 57.3
"2009.04.17 16:30 GMT", USD, USD Chairman Bernanke Speaks at Fed Conference in Washington, High,  ,  ,
"2009.04.18 03:30 GMT", JPY, JPY ECB's Trichet Speaks in Tokyo, High,  ,  ,
"2009.04.18 13:45 GMT", USD, USD Ex-Fed Chairman Volcker Speaks in Nashville on Economy, Low,  ,  ,
"2009.04.18 14:30 GMT", USD, USD Fed's Kohn Speaks in Nashville on Monetary Policy, Low,  ,  ,
"2009.04.18 15:45 GMT", USD, USD Fed's Dudley Speaks in Nashville on Liquidity Programs, Low,  ,  ,
"2009.04.18 17:45 GMT", USD, USD Fed's Stern Speaks in Nashville on U.S. Economic Outlook, Low,  ,  ,
"2009.04.18 20:15 GMT", USD, USD Fed's Lockhart Chairs Nashville-Panel on Banking; Real Estate, Low,  ,  ,
"2009.04.19 23:01 GMT", GBP, GBP Rightmove House Prices (MoM) (APR), Medium, 1.80%,  , 0.90%
"2009.04.19 23:01 GMT", GBP, GBP Rightmove House Prices (MoM) (APR), Medium, 1.80%,  , 0.90%
"2009.04.19 23:01 GMT", GBP, GBP Rightmove House Prices (YoY) (APR), Medium, -7.30%,  , -9.00%
"2009.04.19 23:01 GMT", GBP, GBP Rightmove House Prices (YoY) (APR), Medium, -7.30%,  , -9.00%
"2009.04.20 01:30 GMT", AUD, AUD Producer Price Index (YoY) (1Q), Medium, 4.00%, 4.90%, 6.40%
"2009.04.20 01:30 GMT", AUD, AUD Producer Price Index (QoQ) (1Q), Medium, -0.40%, 0.60%, 1.30%
"2009.04.20 05:00 GMT", JPY, JPY Leading Index (FEB F), Medium, 75, 75.2, 75.2
"2009.04.20 05:00 GMT", JPY, JPY Coincident Index (FEB F), Low, 86, 86, 86.8
"2009.04.20 06:00 GMT", JPY, JPY Bank of Japan Governor Shirakawa to Speak at Trust Banks Meeting, Medium,  ,  ,
"2009.04.20 07:00 GMT", JPY, JPY Convenience Store Sales (YoY) (MAR), Low, 4.20%,  , 2.00%
"2009.04.20 12:30 GMT", CAD, CAD International Securities Transactions (Canadian dollar) (FEB), Low, 6.107B,  , 10.435B(R+)
"2009.04.20 14:00 GMT", USD, USD Leading Indicators (MAR), Low, -0.30%, -0.20%, -0.2% (R+)
"2009.04.20 22:45 GMT", NZD, NZD Visitor Arrivals (MAR), Low, -0.50%,  , 2.90%
"2009.04.20 23:30 GMT", USD, USD Fed's Kohn Speaks in Newark; Delaware; on Economic Outlook, Low,  ,  ,
"2009.04.21 01:30 GMT", AUD, AUD Reserve Bank of Australia Board Minutes (APR), Medium,  ,  ,
"2009.04.21 01:30 GMT", AUD, AUD RBA Governor Stevens Speaks in Adelaide, Low,  ,  ,
"2009.04.21 06:00 GMT", EUR, EUR German Producer Prices (MoM) (MAR), Medium, -0.70%, -0.30%, -0.50%
"2009.04.21 06:00 GMT", EUR, EUR German Producer Prices (YoY) (MAR), Medium, -0.50%, 0.10%, 0.90%
"2009.04.21 07:00 GMT", CHF, CHF Real Estate Index Family Homes (1Q), Medium, 358.3,  , 352.3
"2009.04.21 07:00 GMT", CHF, CHF Money Supply M3 (YoY) (MAR), Low, 3.40%,  , 4.10%
"2009.04.21 08:00 GMT", EUR, EUR Italian Trade Balance (Total) (euros) (FEB), Low, -837.0M,  , -3608.0 (R-)
"2009.04.21 08:00 GMT", EUR, EUR Italian Trade Balance Eu (euros) (FEB), Low, -105.0M,  , 380.0M (R-)
"2009.04.21 08:30 GMT", GBP, GBP Core Consumer Price Index (YoY) (MAR), High, 1.70%, 1.50%, 1.60%
"2009.04.21 08:30 GMT", GBP, GBP Consumer Price Index (YoY) (MAR), High, 2.90%, 2.90%, 3.20%
"2009.04.21 08:30 GMT", GBP, GBP Consumer Price Index (MoM) (MAR), Medium, 0.20%, 0.20%, 0.90%
"2009.04.21 08:30 GMT", GBP, GBP Retail Price Index (MoM) (MAR), Low, 0.00%, -0.20%, 0.60%
"2009.04.21 08:30 GMT", GBP, GBP Retail Price Index (YoY) (MAR), Low, -0.40%, -0.50%, 0.00%
"2009.04.21 08:30 GMT", GBP, GBP Retail Price Index Ex Mort Int.Payments (YoY) (MAR), Low, 2.20%, 2.20%, 2.50%
"2009.04.21 08:30 GMT", GBP, GBP Retail Price Index (MAR), Low, 211.3,  , 211.4
"2009.04.21 09:00 GMT", EUR, EUR German ZEW Survey (Current Situation) (APR), Medium, -91.6, -90, -89.4
"2009.04.21 09:00 GMT", EUR, EUR German ZEW Survey (Economic Sentiment) (APR), High, 13, 2, -3.5
"2009.04.21 09:00 GMT", EUR, EUR Euro-Zone ZEW Survey (Economic Sentiment) (APR), High, 11.8, 0, -6.5
"2009.04.21 12:30 GMT", CAD, CAD Wholesale Sales (MoM) (FEB), Low, -0.60%, 1.00%, -3.9%(R+)
"2009.04.21 13:00 GMT", CAD, CAD Bank of Canada Rate Decision (APR 21), High, 0.25%, 0.50%, 0.50%
"2009.04.21 21:00 GMT", USD, USD ABC Consumer Confidence (APR 19), High, -47, -50, -51
"2009.04.21 23:50 GMT", JPY, JPY Merchandise Trade Balance Total (Yen) (MAR), Low, 11.0 B, -27.0B, 82.1B (R-)
"2009.04.21 23:50 GMT", JPY, JPY Merchandise Trade Exports (YoY), Low, -45.6, -46.6, -49.4
"2009.04.21 23:50 GMT", JPY, JPY Adjusted Merchandise Trade Balance (Yen) (MAR), Medium, -97.1B, -250.7B, -71.7B (R-)
"2009.04.21 23:50 GMT", JPY, JPY Merchandise Trade Imports (YoY), Low, -36.7, -37.3, -43
"2009.04.22 01:00 GMT", AUD, AUD DEWR Skilled Vacancies (MoM) (APR), Low, -8.90%,  , -10.9% (R-)
"2009.04.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Weighted Median (QoQ) (1Q), Low, 1.20%, 0.80%, 0.90%
"2009.04.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Trimmed Mean (YoY) (1Q), Low, 3.90%, 3.80%, 4.20%
"2009.04.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Weighted Median (YoY) (1Q), Low, 4.40%, 4.00%, 4.50%
"2009.04.22 01:30 GMT", AUD, AUD Consumer Prices Index (YoY) (1Q), Medium, 2.50%, 2.80%, 3.70%
"2009.04.22 01:30 GMT", AUD, AUD Consumer Prices Index RBA Trimmed Mean (QoQ) (1Q), Low, 1.00%, 0.80%, 0.60%
"2009.04.22 01:30 GMT", AUD, AUD Consumer Prices Index (QoQ) (1Q), Medium, 0.10%, 0.50%, -0.30%
"2009.04.22 05:00 GMT", JPY, JPY Supermarket Sales (YoY) (MAR), Low, -4.00%,  , -5.40%
"2009.04.22 08:30 GMT", GBP, GBP Jobless Claims Change (MAR), Medium, 73.7K, 116.0K, 136.6K (R-)
"2009.04.22 08:30 GMT", GBP, GBP Bank of England Minutes, High,  ,  ,
"2009.04.22 08:30 GMT", GBP, GBP Claimant Count Rate (MAR), Medium, 4.50%, 4.60%, 4.30%
"2009.04.22 08:30 GMT", GBP, GBP Public Finances (PSNCR) (Pounds) (MAR), Low, 28.4B, 18.0B, 4.7B
"2009.04.22 08:30 GMT", GBP, GBP Average Earnings ex bonus (3MoY) (FEB), Low, 3.20%, 3.40%, 3.50%
"2009.04.22 08:30 GMT", GBP, GBP Public Sector Net Borrowing (Pounds) (MAR), Low, 19.1B, 15.5B, 9.0B
"2009.04.22 08:30 GMT", GBP, GBP ILO Unemployment Rate (3M) (FEB), Low, 6.70%, 6.70%, 6.50%
"2009.04.22 08:30 GMT", GBP, GBP Average Earnings inc bonus (3MoY) (FEB), Low, 0.10%, 1.40%, 1.7% (R-)
"2009.04.22 08:30 GMT", GBP, GBP M4 Money Supply (YoY) (MAR P), Low, 17.60%, 19.20%, 18.6% (R-)
"2009.04.22 08:30 GMT", GBP, GBP M4 Money Supply (MoM) (MAR P), Low, 0.00%, 1.20%, 1.5% (R+)
"2009.04.22 08:30 GMT", GBP, GBP Manufacturing Unit Wage Cost (3MoY) (FEB), Low, 10.00%,  , 8.9% (R+)
"2009.04.22 09:00 GMT", EUR, EUR Euro-Zone Government Debt-GDP Ratio, Low, 69.30%,  , 66.0% (R-)
"2009.04.22 11:00 GMT", USD, USD MBA Mortgage Applications (APR 17), Low, 5.30%,  , -11.00%
"2009.04.22 11:30 GMT", GBP, GBP U.K. Chancellor of the Exchequer Makes Budget Statement, High,  ,  ,
"2009.04.22 12:30 GMT", CAD, CAD Leading Indicators (MoM) (MAR), Medium, -1.30%, -0.80%, -1.4% (R-)
"2009.04.22 13:00 GMT", USD, USD Treasury's Geithner Addresses Economic Club of Washington, High,  ,  ,
"2009.04.22 14:00 GMT", USD, USD House Price Index (MoM) (FEB), Medium, 0.70%, -0.70%, 1.0% (R-)
"2009.04.22 23:50 GMT", JPY, JPY Japan Buying Foreign Bonds (Yen) (APR 17), Low, 1030.0B,  , 818.1B (R-)
"2009.04.22 23:50 GMT", JPY, JPY Japan Buying Foreign Stocks (Yen) (APR 17), Low, 98.5B,  , 7.9B
"2009.04.22 23:50 GMT", JPY, JPY Foreign Buying Japan Bonds (Yen) (APR 17), Low, -383.9B,  , -163.5B (R+)
"2009.04.22 23:50 GMT", JPY, JPY Foreign Buying Japan Stocks (Yen) (APR 17), Low, -51.8B,  , 114.5B
"2009.04.23 01:30 GMT", AUD, AUD New Motor Vehicle Sales (YoY) (MAR), Medium, -22.60%,  , -18.8% (R-)
"2009.04.23 01:30 GMT", AUD, AUD New Motor Vehicle Sales (MoM) (MAR), Low, -3.20%,  , -4.0% (R-)
"2009.04.23 03:00 GMT", NZD, NZD Credit Card Spending (YoY) (MAR), Low, -5.00%,  , -2.0% (R-)
"2009.04.23 04:00 GMT", JPY, JPY BOJ Governor Shirakawa to Speak at Japan Soceity in New York, Low,  ,  ,
"2009.04.23 06:15 GMT", CHF, CHF Trade Balance (Swiss franc) (MAR), Medium, 0.12B,  , 0.72B (R-)
"2009.04.23 06:15 GMT", CHF, CHF Imports (MoM) (MAR), Low, -4.60%,  , 2.5% (R+)
"2009.04.23 06:15 GMT", CHF, CHF Exports (MoM) (MAR), Low, -5.00%,  , -3.6% (R+)
"2009.04.23 06:45 GMT", EUR, EUR French Business Confidence Indicator (APR), Low, 71, 69, 68
"2009.04.23 06:45 GMT", EUR, EUR French Production Outlook Indicator (APR), Low, -18, -67, -66 (R+)
"2009.04.23 06:45 GMT", EUR, EUR French Own-Company Production Outlook (APR), Low, -35, -44, -47 (R-)
"2009.04.23 07:00 GMT", EUR, EUR French Purchasing Manager Index Services (APR P), Low, 46.2, 43.7, 43.6
"2009.04.23 07:00 GMT", EUR, EUR French Purchasing Manager Index Manufacturing (APR P), Low, 40, 37, 36.5
"2009.04.23 07:30 GMT", EUR, EUR German Purchasing Manager Index Manufacturing (APR A), Low, 35, 33, 32.4
"2009.04.23 07:30 GMT", EUR, EUR German Purchasing Manager Index Services (APR A), Low, 43.5, 42.4, 42.3
"2009.04.23 08:00 GMT", EUR, EUR Euro-Zone Purchasing Manager Index Services (APR A), Low, 43.1, 41.4, 40.9
"2009.04.23 08:00 GMT", EUR, EUR Euro-Zone Purchasing Manager Index Composite (APR A), Low, 40.5, 38.9, 38.3
"2009.04.23 08:00 GMT", EUR, EUR Euro-Zone Current Account n.s.a. (euros) (FEB), Low, -2.3B,  , -19.9B (R-)
"2009.04.23 08:00 GMT", EUR, EUR Euro-Zone Purchasing Manager Index Manufacturing (APR A), Low, 36.7, 34.7, 33.9
"2009.04.23 08:00 GMT", EUR, EUR Euro-Zone Current Account s.a. (euros) (FEB), Medium, -8.1B, -10.7B, -12.3B (R+)
"2009.04.23 09:00 GMT", EUR, EUR Euro-Zone Industrial New Orders (YoY) (FEB), Low, -34.50%, -34.80%, -34.3% (R-)
"2009.04.23 09:00 GMT", EUR, EUR Euro-Zone Industrial New Orders s.a. (MoM) (FEB), Low, -0.60%, -2.20%, -2.0% (R+)
"2009.04.23 09:00 GMT", CHF, CHF ZEW Survey (Expectations) (APR), Low, -27.7,  , -57.1
"2009.04.23 10:00 GMT", GBP, GBP U.K. CBI Industrial Trends Total Orders, Low, -57,  , -58
"2009.04.23 12:30 GMT", USD, USD Continuing Claims (APR 11), Low, 6137K, 6120K, 6044K(R+)
"2009.04.23 12:30 GMT", CAD, CAD Retail Sales (MoM) (FEB), Medium, 0.20%, -0.30%, 1.8%(R-)
"2009.04.23 12:30 GMT", USD, USD Initial Jobless Claims (APR 18), Low, 640K, 640K, 613K(R+)
"2009.04.23 12:30 GMT", CAD, CAD Retail Sales Less Autos (MoM) (FEB), Medium, 0.60%, 0.20%, 1.4%(R+)
"2009.04.23 14:00 GMT", USD, USD Existing Home Sales (MoM) (MAR), Medium, -3.00%, -1.50%, 4.9% (R-)
"2009.04.23 14:00 GMT", USD, USD Existing Home Sales (MAR), Medium, 4.57M, 4.65M, 4.71M (R-)
"2009.04.23 14:30 GMT", CAD, CAD Bank of Canada Monetary Policy Report, High,  ,  ,
"2009.04.23 15:45 GMT", USD, USD Fed's Stern Speaks on New Policies for Financial Stability, Low,  ,  ,
"2009.04.23 23:50 GMT", JPY, JPY All Industry Activity Index (MoM) (FEB), Low, -2.00%, -2.00%, -1.70%
"2009.04.23 23:50 GMT", JPY, JPY Corporate Service Price (YoY) (MAR), Low, -2.10%, -2.60%, -2.60%
"2009.04.24 04:00 GMT", USD, USD Treasury's Geithner to Host G-7 Finance Ministers, High,  ,  ,
"2009.04.24 06:45 GMT", EUR, EUR French Consumer Spending (MoM) (MAR), Low, 1.10%, 0.20%, -1.8% (R+)
"2009.04.24 06:45 GMT", EUR, EUR French Consumer Spending (YoY) (MAR), Low, 0.60%, -0.50%, -1.9% (R+)
"2009.04.24 08:00 GMT", EUR, EUR German IFO - Expectations (APR), High, 83.9, 82.6, 81.6
"2009.04.24 08:00 GMT", EUR, EUR German IFO - Business Climate (APR), Medium, 83.7, 82.3, 82.1
"2009.04.24 08:00 GMT", EUR, EUR German IFO - Current Assessment (APR), Low, 83.6, 82.1, 82.7
"2009.04.24 08:30 GMT", GBP, GBP Retail Sales (YoY) (MAR), High, 1.50%, 1.10%, 0.40%
"2009.04.24 08:30 GMT", GBP, GBP Gross Domestic Product (YoY) (1Q A), High, -4.10%, -3.80%, -2.00%
"2009.04.24 08:30 GMT", GBP, GBP Retail Sales (MoM) (MAR), Medium, 0.30%, -0.30%, -2.0% (R-)
"2009.04.24 08:30 GMT", GBP, GBP Index of Services (3Mo3M) (FEB), Low, -1.20%,  , -1.30%
"2009.04.24 08:30 GMT", GBP, GBP Gross Domestic Product (QoQ) (1Q A), High, -1.90%, -1.50%, -1.60%
"2009.04.24 12:30 GMT", USD, USD Durables Ex Transportation (MAR), High, -0.60%, -1.30%, 2.0%(R+)
"2009.04.24 12:30 GMT", USD, USD Durable Goods Orders (MAR), High, -0.80%, -1.50%, 2.1%(R+)
"2009.04.24 14:00 GMT", USD, USD New Home Sales (MAR), Medium, 356K, 337K, 358K (R+)
"2009.04.24 14:00 GMT", USD, USD New Home Sales (MoM) (MAR), Medium, -0.60%, 0.00%, 8.2%(R+)
"2009.04.24 20:30 GMT", USD, USD Treasury's Geithner Holds News Conference After G-7 Meeting, High,  ,  ,
"2009.04.26 23:01 GMT", GBP, GBP Hometrack Housing Survey (MoM) (APR), Low, -0.30%,  , -0.60%
"2009.04.26 23:01 GMT", GBP, GBP Hometrack Housing Survey (YoY) (APR), Low, -10.10%,  , -10.30%
"2009.04.26 23:01 GMT", GBP, GBP Hometrack Housing Survey (MoM) (APR), Low, -0.30%,  , -0.60%
"2009.04.27 00:00 GMT", GBP, GBP Nationwide House Prices s.a. (MoM) (APR), Low,  , -1.20%, 0.90%
"2009.04.27 00:00 GMT", GBP, GBP Nationwide House Prices n.s.a. (YoY) (APR), Low,  , -15.80%, -15.70%
"2009.04.27 06:00 GMT", EUR, EUR German Import Price Index (YoY) (MAR), Low, -7.10%, -6.50%, -6.40%
"2009.04.27 06:00 GMT", EUR, EUR German Import Price Index (MoM) (MAR), Low, -0.40%, -0.10%, -0.10%
"2009.04.27 06:10 GMT", EUR, EUR German GfK Consumer Confidence Survey (MAY), Low, 2.5, 2.3, 2.5 (R+)
"2009.04.27 07:30 GMT", EUR, EUR Italian Consumer Confidence Index s.a. (APR), Low, 104.9, 99.8, 99.8
"2009.04.27 08:30 GMT", GBP, GBP BBA Loans for House Purchase (MAR), Low, 26097,  , 28024 (R-)
"2009.04.27 14:30 GMT", USD, USD Dallas Fed Manufacturing Activity (APR), Low, -31.60%, -44.20%, -49.00%
"2009.04.27 16:00 GMT", EUR, EUR French Total Jobseekers Change (MAR), Low, 63.4,  , 79.9
"2009.04.27 16:00 GMT", EUR, EUR French Total Jobseekers (MAR), Low, 2448.2,  , 2384.8
"2009.04.27 23:01 GMT", GBP, GBP Nationwide House Prices s.a. (MoM) (APR), Low,  , -1.20%, 0.90%
"2009.04.27 23:01 GMT", GBP, GBP Nationwide House Prices n.s.a. (YoY) (APR), Low,  , -15.80%, -15.70%
"2009.04.27 23:50 GMT", JPY, JPY Large Retailers' Sales (MAR), Low, -8.10%, -7.80%, -8.1% (R+)
"2009.04.27 23:50 GMT", JPY, JPY Retail Trade s.a. (MoM) (MAR), Medium, -1.10%, -0.40%, -0.2% (R+)
"2009.04.27 23:50 GMT", JPY, JPY Retail Trade (YoY) (MAR), Low, -3.90%, -4.70%, -5.7% (R+)
"2009.04.28 00:00 GMT", JPY, JPY Bank of Japan Policy Board Meeting, Low,  ,  ,
"2009.04.28 00:00 GMT", EUR, EUR German Consumer Price Index (YoY) (APR P), Medium, 0.70%, 0.80%, 0.50%
"2009.04.28 00:00 GMT", EUR, EUR German Consumer Price Index (MoM) (APR P), Low, 0.00%, 0.10%, -0.10%
"2009.04.28 00:00 GMT", EUR, EUR German Consumer Price Index - EU Harmonised (MoM) (APR P), Low, 0.00%, 0.10%, -0.20%
"2009.04.28 00:00 GMT", EUR, EUR German Consumer Price Index - EU Harmonised (YoY) (APR P), Medium, 0.70%, 0.80%, 0.40%
"2009.04.28 05:00 GMT", JPY, JPY Small Business Confidence (APR), Low, 30.8, 31, 30.4
"2009.04.28 06:00 GMT", CHF, CHF UBS Consumption Indicator (MAR), Medium, 0.985,  , 0.887 (R+)
"2009.04.28 06:45 GMT", EUR, EUR French Consumer Confidence Indicator (APR), Low, -41, -43, -42 (R+)
"2009.04.28 06:45 GMT", EUR, EUR French Housing Permits (3MoY) (MAR), Low, -17.60%,  , -14.80%
"2009.04.28 06:45 GMT", EUR, EUR French Housing Starts (3MoY) (MAR), Low, -33.80%,  , -22.10%
"2009.04.28 06:50 GMT", EUR, EUR French Business Survey Overall Demand (APR), Low, -60,  , -52 (R-)
"2009.04.28 07:30 GMT", EUR, EUR Italian Services Survey (APR), Low, -19,  , -27
"2009.04.28 07:30 GMT", EUR, EUR Italian Business Confidence (APR), Low, 64.2, 61.2, 60.9 (R+)
"2009.04.28 07:30 GMT", EUR, EUR Italian Retailers' Confidence General (APR), Low, 95.4,  , 91.9 (R+)
"2009.04.28 08:00 GMT", EUR, EUR Italian Retail Sales s.a. (MoM) (FEB), Low, -0.70%, -0.20%, 0.2% (R-)
"2009.04.28 08:00 GMT", EUR, EUR Italian Retail Sales (YoY) (FEB), Low, -3.10%, -1.30%, 0.4% (R-)
"2009.04.28 09:00 GMT", EUR, EUR Italian Trade Balance Non-Eu (euros) (MAR), Low, 176.0M,  , -733.0M (R-)
"2009.04.28 10:00 GMT", GBP, GBP U.K. CBI Distributive Trades (APR), Low, 3,  , -44
"2009.04.28 13:00 GMT", USD, USD S&P/Case-Shiller Home Price Index (FEB), Low, 143.17, 142.8, 146.35 (R-)
"2009.04.28 13:00 GMT", USD, USD S&P/Case-Shiller Composite-20 (YoY) (FEB), Low, -18.63, -18.80%, -19.00% (R-)
"2009.04.28 14:00 GMT", USD, USD Richmond Fed Manufacturing Index (APR), Low, -9, -17, -20
"2009.04.28 14:00 GMT", USD, USD Consumer Confidence (APR), Medium, 39.2, 29.9, 26.9(R+)
"2009.04.28 21:00 GMT", USD, USD ABC Consumer Confidence (APR 26), Low, -45, -47, -47
"2009.04.28 22:45 GMT", NZD, NZD Trade Balance (New Zealand dollars) (MAR), Medium, 324.0M, 250.0M, 489.0M
"2009.04.28 22:45 GMT", NZD, NZD Balance (YTD) (New Zealand dollars) (MAR), Low, -4796, -4893, -5161
"2009.04.28 22:45 GMT", NZD, NZD Exports (New Zealand dollars) (MAR), Low, 4.04B, 3.55B, 3.46B
"2009.04.28 22:45 GMT", NZD, NZD Imports (New Zealand dollars) (MAR), Low, 3.72B, 3.34B, 2.97B
"2009.04.29 01:30 GMT", AUD, AUD HIA New Home Sales (MoM) (MAR), Low, 4.20%,  , 7.8% (R+)
"2009.04.29 03:00 GMT", NZD, NZD NBNZ Business Confidence (APR), Medium, -14.5,  , -39.3
"2009.04.29 03:00 GMT", NZD, NZD AON 1-Year Inflation Expect (APR), Medium,  ,  , 2.10%
"2009.04.29 03:00 GMT", JPY, JPY Bank of Japan Rate Decision, High, 0.10%, 0.10%, 0.10%
"2009.04.29 03:00 GMT", NZD, NZD Money Supply M3 (YoY) (MAR), Low, 7.10%,  , 8.8% (R+)
"2009.04.29 03:00 GMT", JPY, JPY Bank of Japan Monetary Policy Meeting, Low,  ,  ,
"2009.04.29 08:00 GMT", EUR, EUR Euro-Zone M3 s.a. (YoY) (MAR), Low, 5.10%, 5.70%, 5.8% (R-)
"2009.04.29 08:00 GMT", EUR, EUR Italian Hourly Wages (YoY) (MAR), Low, 3.50%, 3.50%, 3.50%
"2009.04.29 08:00 GMT", EUR, EUR Bloomberg Euro-Zone Retail Purchasing Manager Index (APR), Low, 48.4,  , 44.1
"2009.04.29 08:00 GMT", EUR, EUR Italian Hourly Wages (MoM) (MAR), Low, 0.10%, 0.00%, 0.30%
"2009.04.29 08:00 GMT", EUR, EUR Bloomberg German Retail Purchasing Manager Index (APR), Low, 48.9,  , 44.4
"2009.04.29 08:00 GMT", EUR, EUR Bloomberg Franch Retail Purchasing Manager Index (APR), Low, 49.2,  , 45.7
"2009.04.29 08:00 GMT", EUR, EUR Euro-Zone M3 s.a. (3M) (MAR), Low, 5.60%, 5.90%, 6.4% (R-)
"2009.04.29 09:00 GMT", EUR, EUR Euro-Zone Business Climate Indicator (APR), Medium, -3.33, -3.53, -3.49 (R+)
"2009.04.29 09:00 GMT", EUR, EUR Euro-Zone Industrial Confidence (APR), Low, -35, -36, -38
"2009.04.29 09:00 GMT", EUR, EUR Euro-Zone Services Confidence (APR), Low, -24, -24, -25
"2009.04.29 09:00 GMT", EUR, EUR Euro-Zone Economic Confidence (APR), Medium, 67.2, 65.6, 64.7 (R+)
"2009.04.29 09:00 GMT", EUR, EUR Euro-Zone Consumer Confidence (APR), Medium, -31, -33, -34
"2009.04.29 09:30 GMT", CHF, CHF KOF Swiss Leading Indicator (APR), Medium, -1.86, -1.9, -1.65 (R+)
"2009.04.29 11:00 GMT", USD, USD MBA Mortgage Applications (APR 24), Low, -18.10%,  , 5.30%
"2009.04.29 12:30 GMT", USD, USD Core Personal Consumption Expenditure (QoQ) (1Q), Medium, 1.50%, 1.00%, 0.90%
"2009.04.29 12:30 GMT", USD, USD Gross Domestic Product (Annualized) (1Q A), High, -6.10%, -4.70%, -6.30%
